order_id,date_id,product_id,location_id,fulfilment_id,qty,amount
171-7546060-1748341,91,521,606,5,1,4.257
171-7546060-1748341,91,1598,606,5,1,3.311
171-5706101-8377115,91,2193,606,13,1,3.311
405-8502390-4892369,91,3248,1705,5,1,4.388999999999999
402-2952789-8681963,91,2890,345,13,1,6.589
408-2481787-8248368,91,4165,128,4,0,6.666
407-2821894-4542738,91,1061,1495,13,1,4.576
407-3521218-6961110,91,1101,96,5,1,3.795
405-0628903-0749146,91,1575,2846,13,1,7.095
406-3528586-9409135,91,2530,918,5,1,7.326
406-7522239-7644307,91,3881,32,4,0,6.666
402-0779723-3093169,91,3698,2905,5,1,5.049
406-4403744-7138756,91,2786,430,5,1,5.752999999999999
407-7752324-1981925,91,170,11875,13,1,6.215
405-1961798-8741153,91,6411,821,5,1,6.589
405-1961798-8741153,91,2660,821,5,1,3.487
408-7821819-6780345,91,5818,2365,5,1,0.0
408-3116952-4952364,91,696,45,13,1,5.863
403-0548449-3457120,91,190,1636,13,1,7.303999999999999
405-5364953-2351516,91,33,11876,5,1,6.984999999999999
171-5493338-1153162,91,636,3535,5,1,3.795
408-3176301-0306701,91,1905,1458,5,1,6.391
407-3618533-3827541,91,170,825,14,1,6.215
407-8651139-4766769,91,1179,694,5,1,4.785
408-1010609-6207561,91,1940,1586,5,1,4.136
408-3541795-7931526,91,1504,406,5,1,4.939
402-0359535-1804377,91,997,3496,13,1,15.861999999999998
405-1569233-1371560,91,2570,11877,5,1,5.907
405-3336997-2474744,91,3897,3767,13,1,6.731999999999999
406-3993495-4107559,91,4038,318,5,1,3.619
171-0036236-3921935,91,862,2015,5,1,3.311
405-2106143-6272325,91,1775,866,5,1,7.688999999999999
404-2486874-3064315,91,6071,928,13,1,4.268
408-5921841-7921926,91,142,228,13,1,8.084999999999999
405-4851911-9139548,91,2493,6471,5,1,8.084999999999999
402-5901921-3102767,91,743,1709,5,1,12.375
171-4140106-9145107,91,5818,2365,5,1,8.481
408-9013340-4781902,91,3725,289,5,1,8.712
402-6184263-6332361,91,2748,4940,3,1,8.700999999999999
408-7055369-7453959,91,3398,4027,5,1,5.324
406-6559859-6686762,91,61,1412,5,1,4.136
171-8290434-5636320,91,4919,646,5,1,5.258
403-7333983-4745115,91,639,16,3,1,12.375
403-5611790-6112332,91,3474,3723,3,1,8.789
404-7123687-7375555,91,160,1589,5,1,6.984999999999999
171-0278108-5927522,91,1358,86,13,1,5.863
402-8183711-8649955,91,4893,905,5,1,4.388999999999999
404-1600597-9581902,91,142,9479,13,1,8.084999999999999
404-9527406-0759550,91,2674,2275,5,1,8.084999999999999
405-9933186-2431545,91,3142,6,13,1,3.63
408-6330786-7102726,91,2748,48,5,1,8.700999999999999
405-9216267-2108307,91,3932,11878,5,1,5.731
403-0175718-0112372,91,4335,32,5,1,5.994999999999999
404-9771865-7430718,91,3099,2384,5,1,4.752
404-9683809-0005156,91,2116,2384,13,1,5.324
404-9683809-0005156,91,1947,2384,13,1,3.311
404-9683809-0005156,91,2681,2384,13,1,3.311
404-9683809-0005156,91,1652,2384,13,1,3.685
404-9683809-0005156,91,4242,2384,13,1,3.311
404-9683809-0005156,91,6654,2384,13,1,3.707
404-9683809-0005156,91,386,2384,13,1,6.984999999999999
404-9683809-0005156,91,500,2384,13,1,3.498
404-1577746-5870718,91,6220,2384,5,1,8.238999999999999
404-1577746-5870718,91,2571,2384,5,1,3.311
171-0294490-8461140,91,470,90,5,1,7.986
406-1853806-0661166,91,547,481,5,1,5.984
171-7181239-4252331,91,6050,2489,5,1,7.59
171-8997130-3005134,91,6655,11879,5,1,7.930999999999999
406-2239189-1880339,91,455,90,3,1,5.456
405-7876120-3400318,91,4750,1877,5,1,6.039
405-7876120-3400318,91,2020,1877,5,1,5.984
407-2467502-7449117,91,1090,226,13,1,7.59
403-2406597-2725926,91,1838,11880,13,1,13.2
171-4031573-3733940,91,2141,10044,13,1,8.084999999999999
403-7199736-1093952,91,589,1580,5,1,15.917
408-6339014-6185968,91,2934,5488,5,1,3.465
171-5433003-1080351,91,5869,10044,13,1,7.975
404-2124632-6533915,91,142,1150,13,1,8.084999999999999
407-6380081-7353133,91,5123,2303,3,1,8.789
402-3993351-3446726,91,1845,2265,5,1,4.136
403-8771333-5539519,91,649,916,5,1,15.377999999999998
407-4700619-0605102,91,2013,776,5,1,5.698
404-0605969-9103565,91,617,31,5,1,4.136
407-4239702-2669926,91,1062,4621,5,1,4.136
407-5664784-5123555,91,6075,624,5,1,6.589
407-7234191-8796322,91,913,824,5,1,4.136
405-4007435-2615556,91,6656,4687,5,1,5.686999999999999
403-2870755-5337921,91,210,96,13,1,6.259
408-1992903-4840342,91,117,5474,3,1,12.375
408-7279788-8320331,91,170,224,5,1,6.215
408-1660883-7704312,91,756,368,3,1,0.0
408-4104547-1752318,91,2141,741,13,1,8.084999999999999
407-9004848-0297160,91,1969,38,5,1,10.428
404-4938668-9369913,91,6657,1025,13,1,9.889
171-3795888-3790745,91,5036,2073,5,1,7.326
402-9732371-3573103,91,2868,5809,3,1,9.108
402-5789132-5926724,91,1478,8262,4,0,6.666
403-2562365-4169166,91,2734,1737,5,1,8.084999999999999
407-4836305-8521132,91,5743,2759,5,1,7.568
405-8375407-8962723,91,5232,473,5,1,5.456
404-2475630-3600333,91,2980,11881,5,1,7.721999999999999
406-7076122-1215551,91,5144,2426,5,1,7.930999999999999
403-5740277-2061125,91,3670,1265,13,1,7.721999999999999
403-1484890-7217169,91,2612,464,13,1,8.789
408-3337365-4961143,91,501,574,5,1,0.0
403-8133561-8489906,91,879,1073,13,1,8.084999999999999
408-4944588-9707503,91,6658,7437,13,1,5.214
407-2910865-3609942,91,3010,3390,5,1,10.989
171-2553214-0313115,91,332,2127,5,1,5.181
171-5535672-4787531,91,17,11,5,1,5.346
406-8971208-1589145,91,3339,11882,5,1,9.108
405-4443320-0395517,91,3119,2806,5,1,4.136
171-2308697-1799550,91,5325,1622,5,1,10.989
171-2645438-2529140,91,61,11883,5,1,4.136
405-8695046-6265145,91,5245,970,13,1,3.52
404-0291520-3568328,91,2925,1346,5,1,9.108
407-8822697-2190761,91,5368,4325,5,1,8.36
171-2953751-8206709,91,4806,11884,5,1,14.619
408-0763247-8520350,91,3925,2278,13,1,0.0
402-2932535-7144341,91,164,1440,13,1,12.793
402-1857810-6259541,91,120,2066,13,1,7.688999999999999
403-3989086-0884335,91,1152,1669,13,1,7.622999999999999
405-7237408-0216306,91,1894,1916,13,1,12.034
408-4088229-2598741,91,3378,1969,13,1,0.0
403-8512624-0554733,91,5483,11885,14,2,18.392
408-3447928-8710752,91,3729,955,13,1,4.213
408-2964501-8373155,91,5121,955,5,1,3.311
408-2964501-8373155,91,5093,955,5,1,5.489
408-2964501-8373155,91,2343,955,5,1,6.589
408-2964501-8373155,91,1607,955,5,1,6.885999999999999
408-2964501-8373155,91,2721,955,5,1,3.663
408-2964501-8373155,91,5896,955,5,1,5.049
408-2964501-8373155,91,2864,955,5,1,4.785
408-2964501-8373155,91,2531,955,5,1,6.303
408-2964501-8373155,91,891,955,5,1,5.621
403-6582381-7741907,91,1475,203,5,1,7.050999999999999
406-3380662-9728336,91,2758,5821,4,0,6.666
408-0218295-0109946,91,1038,2986,5,1,8.481
171-0714383-2297906,91,4697,6031,5,1,4.388999999999999
405-4308906-5010753,91,4139,638,5,1,8.151
406-3141563-3097110,91,216,2625,13,1,8.084999999999999
407-9754321-3661925,91,6659,3207,5,1,15.389
403-1324735-8563520,91,1031,11886,5,1,9.405
402-7140748-1055556,91,1472,11,5,1,4.576
405-6456056-1114748,91,5245,970,13,1,3.52
402-3660009-7892314,91,1330,2179,5,1,5.994999999999999
405-7043487-6361128,91,3291,7510,5,1,4.949999999999999
408-6272931-2872359,91,1038,2986,13,1,8.481
404-2056073-2238716,91,709,11887,3,1,12.396999999999998
405-9433856-1233923,91,2216,866,5,1,6.589
402-2465163-9329126,91,1330,2179,4,0,6.666
404-0646999-7038726,91,1526,252,3,1,8.338
171-2679147-8385914,91,1358,184,5,1,5.863
405-0724468-5227561,91,1111,406,5,1,5.994999999999999
402-2975845-7661945,91,2141,10131,13,1,8.084999999999999
407-8658962-7591524,91,3117,1173,13,1,13.948
406-4397794-8950742,91,2960,345,13,1,14.289
402-1067136-1825927,91,1055,275,13,1,5.984
407-9293455-6689958,91,1692,1165,13,1,3.663
406-7417754-0316342,91,216,3923,13,1,8.084999999999999
171-5438821-7073127,91,1195,1236,5,1,8.084999999999999
405-1079605-0689163,91,4963,896,13,1,4.103
404-5949272-7217918,91,227,1194,13,1,6.193
171-4761540-9641109,91,4224,11888,14,1,4.191
171-6944050-5791563,91,254,683,5,1,11.825
402-7256042-9732327,91,489,4780,5,1,12.507
408-8599854-8649142,91,1949,1466,5,1,11.484
408-8599854-8649142,91,675,1466,5,1,12.001
404-7485212-8290742,91,6538,2841,5,1,10.637
407-8044963-3562744,91,4836,208,5,1,15.389
171-0106620-2575543,91,5683,166,5,1,15.389
171-0106620-2575543,91,2909,166,5,1,13.518999999999998
171-0106620-2575543,91,6660,166,5,1,3.311
171-0014231-7760344,91,1349,166,3,1,9.35
171-0014231-7760344,91,4549,166,5,1,15.004
403-1130747-3793901,91,212,11889,5,1,4.642
404-3284275-2393927,91,25,51,5,1,8.008
402-4608308-1147564,91,5008,9425,13,1,7.425
402-9038102-6701950,91,373,4548,3,1,3.795
404-3630643-7349952,91,1,598,3,1,4.576
406-2102460-3732327,91,1138,67,13,1,5.698
402-8336524-9593148,91,3018,3824,5,1,8.084999999999999
402-9857684-4958723,91,1365,261,13,1,4.465999999999999
406-1610096-5123523,91,2019,360,13,1,7.127999999999999
405-8182350-4593961,91,4173,2072,3,1,4.18
171-0667971-2811550,91,216,9388,13,1,8.084999999999999
405-0612655-0441966,91,1397,1820,13,1,11.198
408-4603733-5481150,91,179,1408,5,1,9.988
171-2616348-1042702,91,1339,1709,3,1,4.741
408-0590867-1581969,91,1968,669,5,1,5.423
171-3953058-7177924,91,4799,3359,13,1,7.986
404-4707992-5701928,91,1490,2590,13,1,7.721999999999999
405-2182124-9135511,91,474,346,3,1,4.257
405-3895167-8955515,91,321,2842,3,1,13.618
171-9516291-8133150,91,1426,137,5,1,6.984999999999999
171-6282416-9160308,91,5825,137,5,1,6.159999999999999
406-2963392-4625162,91,1870,1014,5,1,15.861999999999998
408-2624135-2103506,91,4033,2346,3,1,3.498
408-0221300-1497937,91,4560,6796,13,1,0.0
408-8522375-5486758,91,1700,2555,3,1,5.444999999999999
171-7847300-5210753,91,474,1593,3,1,4.257
406-9961413-3315522,91,2734,154,3,1,8.084999999999999
406-7074371-7754716,91,2031,154,3,1,8.084999999999999
403-8160966-6969134,91,750,2141,13,1,5.698
405-2046371-6783536,91,277,9619,13,1,8.349
171-3563242-3937103,91,724,653,13,1,7.721999999999999
407-8203016-3301965,91,1044,814,5,1,12.507
403-2594054-2491525,91,2186,844,13,1,13.189
408-0290780-7219508,91,43,846,3,1,12.793
407-8915211-4389169,91,776,1194,13,1,7.975
407-0239492-8430746,91,5231,628,13,1,7.975
406-2842959-7327526,91,4464,712,13,1,14.311
405-9152425-3063535,91,1704,1871,3,1,12.375
171-9826680-1321168,91,1968,11890,5,1,5.423
406-5124752-0191544,91,6616,7934,5,1,9.735
404-2915115-4120362,91,2825,504,3,1,6.391
408-5057837-4262765,91,6054,147,5,1,12.078
405-8042155-1489153,91,423,1183,5,1,10.989
405-9422418-9209916,91,216,26,13,1,8.084999999999999
405-6628868-6486701,91,5576,4045,13,1,3.498
405-6628868-6486701,91,6372,4045,13,1,3.795
171-3011583-2245967,91,5775,1302,3,1,5.786
404-6992888-8901130,91,430,2686,13,1,7.688999999999999
171-2582729-9748363,91,691,922,3,1,3.927
402-4362693-1270734,91,22,3079,3,1,7.798999999999999
171-9438404-6338721,91,324,1275,3,1,7.095
408-7597576-7141957,91,1256,68,3,1,0.0
403-6201490-5155555,91,1793,809,5,1,6.259
408-1876400-4507533,91,2545,11891,3,1,7.579
171-2865822-8208317,91,5789,7458,5,1,3.663
407-8311590-1101937,91,5032,980,13,1,5.236
407-8311590-1101937,91,6661,980,13,1,9.889
407-8156698-6909161,91,1706,980,5,1,5.863
408-0064612-3599564,91,1746,657,13,1,10.131
171-6202792-2373910,91,1891,11729,3,1,5.346
405-6243176-1607561,91,1033,84,3,1,9.889
404-6212188-6558768,91,326,11892,3,1,8.084999999999999
404-6655175-9021124,91,2366,668,13,1,8.349
408-1183855-5512366,91,306,345,5,1,7.303999999999999
404-3779427-9271547,91,3913,1857,3,1,8.338
406-6091421-4054736,91,5007,1120,3,1,7.59
402-6165474-5164365,91,4913,11893,13,1,7.975
171-1076007-9658755,91,82,52,3,1,12.848
404-7708906-5489129,91,1122,758,3,1,5.456
407-1897646-4645906,91,919,1108,13,1,8.084999999999999
404-9644480-5985908,91,453,203,3,1,12.793
405-3321941-7605965,91,696,3270,13,1,5.863
407-3214538-7679539,91,5862,1109,3,1,8.514
404-1688942-4084343,91,5702,1296,5,1,8.481
407-2688982-0165102,91,1891,2901,4,0,6.666
403-1012667-8320346,91,308,475,5,1,10.175
406-3333555-1973130,91,774,226,3,1,3.311
406-3457660-7780325,91,5668,1138,3,1,3.311
405-2493300-0792334,91,4276,1249,13,1,5.037999999999999
402-5209770-8937165,91,198,3586,3,1,7.326
404-8059349-6110751,91,2446,6453,3,1,7.656
406-3590993-5363569,91,4017,268,3,1,4.388999999999999
404-9159101-2329924,91,4552,268,3,1,5.786
408-0569703-2829911,91,565,144,13,1,5.874
408-8495209-0089917,91,5216,3741,13,1,3.311
402-7046051-1597953,91,1,9946,3,1,4.576
402-6931239-0331527,91,3531,4373,4,0,6.666
171-7354232-8142710,91,776,40,13,1,7.975
171-4573464-5557100,91,31,40,3,1,4.136
407-8655822-9303505,91,4913,3039,13,1,7.975
407-8655822-9303505,91,3819,3039,13,1,8.084999999999999
171-3739098-8680340,91,5363,3289,3,1,17.919
402-3374098-2592346,91,226,1280,5,1,7.688999999999999
407-1908701-9727556,91,4979,1733,3,1,6.875
171-8518235-0004369,91,4913,9866,13,1,7.975
403-7106465-8186704,91,616,11454,3,1,10.175
407-7695791-8773132,91,2498,2491,13,1,6.501
405-0419042-4801131,91,642,4138,5,1,5.423
404-1162481-0061935,91,2226,2879,3,1,4.18
404-1162481-0061935,91,3629,2879,3,1,4.18
402-9618182-2877917,91,43,742,3,1,12.793
402-0262366-0513120,91,6662,942,3,1,9.889
403-9497932-1051523,91,1130,11894,3,1,3.212
403-9497932-1051523,91,3318,11894,3,1,5.577
408-4657300-5488337,91,5915,507,13,1,0.0
403-3983318-6882700,91,2418,7239,13,1,4.268
407-8286745-0623565,91,3816,2217,13,1,5.731
404-5344790-9889152,91,494,1922,5,1,4.851
404-5344790-9889152,91,3855,1922,5,1,5.356999999999999
406-6655264-7622719,91,1088,1535,13,1,4.741
402-1851298-4940368,91,1574,707,5,1,4.576
406-2412678-0640324,91,6629,1535,3,1,4.388999999999999
403-2613442-2966738,91,2805,203,5,1,7.721999999999999
408-1772932-3342718,91,2549,851,5,1,7.853999999999999
406-4367267-1380324,91,446,140,13,1,5.148
407-8143816-4346706,91,3643,719,3,1,6.984999999999999
408-2005311-6389126,91,2549,851,5,1,7.853999999999999
171-7772888-9085957,91,2531,2943,3,1,6.303
171-0661125-1138738,91,712,3304,5,1,4.136
406-2049073-5707561,91,1459,439,5,1,3.883
408-1425188-0453134,91,2031,7558,3,1,8.084999999999999
407-2201526-9034739,91,1111,1641,3,1,5.994999999999999
408-1861659-5229932,91,2549,851,5,1,7.853999999999999
404-8200477-0943519,91,2789,922,3,1,7.622999999999999
171-1996741-4374731,91,4893,5246,5,1,4.388999999999999
405-3532330-8797944,91,2429,497,3,1,9.988
407-5910122-9080363,91,1111,1641,4,0,6.666
404-0932840-8591531,91,2953,9388,3,1,15.818
408-6862297-8229144,91,453,3416,3,1,12.793
402-7104601-2248339,91,21,290,3,1,4.136
402-0194854-2091528,91,1911,1812,3,1,4.752
171-8349280-1857118,91,2493,48,3,1,8.084999999999999
408-7475656-4465140,91,4294,307,13,1,4.081
408-6733693-6941941,91,257,307,3,1,12.001
405-8578296-1389921,91,187,36,5,1,4.234999999999999
406-2627531-9224328,91,27,16,3,1,12.848
406-3824357-5717901,91,5569,11895,5,1,10.989
402-2001702-1125915,91,2311,2263,13,1,12.375
405-0101297-6145161,91,2653,11896,3,1,12.375
407-6882619-7767521,91,5325,42,3,1,10.989
403-7681331-8953128,91,2312,1187,13,1,3.311
403-5452556-1815521,91,774,1187,5,1,3.311
403-5461377-2549911,91,2790,1890,5,1,4.653
406-6133797-2628332,91,4217,92,3,1,6.731999999999999
405-1821263-0775503,91,3714,1816,5,1,7.348
402-5920585-7650768,91,3395,504,3,1,4.388999999999999
404-7292407-4773918,91,5703,437,5,1,5.863
405-2193221-5012340,91,2734,943,3,1,8.084999999999999
404-9701241-4689164,91,1712,1308,3,1,17.116
406-5769693-3745905,91,1125,846,4,0,6.666
408-2831734-1721120,91,2493,307,5,1,8.084999999999999
407-8818117-2693907,91,2570,507,3,1,5.907
171-6607125-8681155,91,794,1709,13,1,3.498
404-1115518-6924343,91,1438,772,13,1,12.936
171-7460969-1357944,91,142,1534,13,1,8.084999999999999
171-7460969-1357944,91,6069,1534,13,1,8.789
404-3899978-2479518,91,1767,556,3,1,6.589
408-4134602-8904328,91,370,55,4,0,6.666
404-9728956-4909956,91,2264,38,5,1,7.314999999999999
402-0492645-2685952,91,142,11897,13,1,8.084999999999999
171-8215303-5358727,91,794,1709,13,1,3.498
171-6145211-3008344,91,1339,1709,5,1,4.741
403-3463366-6495533,91,1044,11898,3,1,12.507
406-0484252-0880356,91,6613,2806,13,1,4.279
171-5469886-3765118,91,2825,176,3,1,6.391
405-5467806-5780362,91,331,11720,3,1,3.828
406-0757134-7988303,91,27,1956,5,1,12.848
405-4941236-1825905,91,331,6,4,0,6.666
408-1922200-6929139,91,1907,1464,3,1,9.427
404-3084157-7841144,91,5891,11899,3,1,15.389
171-9559551-8697969,91,2863,7367,2,1,7.326
405-8480097-1814764,91,6663,5659,3,1,3.63
407-2518387-7741125,91,1168,520,13,1,3.894
402-7083393-9255567,91,4034,1697,5,1,5.444999999999999
407-6866125-7289950,91,3069,1074,3,1,4.136
407-4909987-0224365,91,373,1074,3,1,3.795
403-6433020-6082761,91,4032,11900,4,0,6.666
171-6486477-1412367,91,160,574,3,1,6.984999999999999
407-1994792-1965148,91,1287,781,13,1,12.001
403-6658308-6021135,91,447,1448,13,1,4.388999999999999
407-2181325-0516321,91,2754,1212,13,1,9.152
171-6716795-7781149,91,5752,11451,3,1,10.989
405-6845423-0284348,91,1844,307,3,1,9.295
171-9088808-5213125,91,6181,52,3,1,10.989
404-4284960-0091563,91,1333,1535,3,1,5.698
403-9219853-4911569,91,1055,1483,13,1,5.984
405-3200898-0900341,91,3209,668,13,1,5.037999999999999
171-7696033-2555509,91,216,1484,13,1,8.084999999999999
405-0284145-3738776,91,331,11720,4,0,6.666
408-8148559-1050745,91,2739,307,3,1,5.489
406-5135598-2229108,91,4563,2161,4,0,6.666
406-2919488-5599522,91,2293,1730,13,1,3.619
171-0416107-6974763,91,3814,62,3,1,5.258
407-4209852-9853958,91,1752,1061,13,1,5.225
403-4455160-8623556,91,2653,87,5,1,12.375
402-5382550-4609155,91,4628,1511,3,1,5.643
402-4078880-1125943,91,1415,2661,13,1,3.498
408-9680665-7886769,91,1845,210,3,1,4.136
408-4199864-2677100,91,3233,9917,5,1,7.348
404-5446700-4823530,91,927,380,13,1,7.622999999999999
404-5446700-4823530,91,2141,380,13,1,8.084999999999999
405-5433961-2236326,91,140,2055,3,1,5.456
408-9071626-7370749,91,657,4211,13,1,3.498
407-0800078-5233122,91,1174,919,13,1,5.324
407-8042179-1612338,91,2734,1575,3,1,8.084999999999999
404-1134951-4058742,91,3530,2101,5,1,4.388999999999999
404-0805418-9125919,91,5752,2101,3,1,10.989
408-9831697-9789103,91,5691,678,13,1,3.498
407-5594011-9257959,91,6337,323,3,1,6.039
405-2880489-8821157,91,1501,640,3,1,9.372
406-6939761-2687535,91,3393,992,13,1,15.818
402-3185966-5289147,91,2350,5368,13,1,8.712
406-4828061-6910748,91,445,345,4,0,6.666
404-9068734-9208317,91,4170,1047,13,1,8.668
404-9068734-9208317,91,4141,1047,13,1,6.501
407-7374971-8041131,91,6337,323,4,0,6.666
402-4351952-2813965,91,951,5368,4,0,6.666
404-4670610-9684305,91,636,2496,5,1,3.795
404-4670610-9684305,91,1484,2496,5,1,4.257
404-4670610-9684305,91,6180,2496,5,1,6.369
404-0977244-5445115,91,332,882,3,1,5.181
171-5243589-2342709,91,1848,3778,13,1,6.875
171-5124046-2934756,91,2745,3778,5,1,11.748
404-7567798-3881104,91,216,233,13,1,8.084999999999999
408-2655330-4936342,91,4928,9917,5,1,4.872999999999999
403-6457773-1583527,91,1322,764,3,1,4.136
406-6694566-0199561,91,2462,2992,3,1,8.338
404-7404773-6829947,91,2734,970,3,1,8.084999999999999
405-4237521-7990767,91,2141,4951,13,1,8.084999999999999
405-9129265-5315528,91,3734,737,13,1,8.404
408-4706537-0950714,91,2136,331,13,1,5.049
404-3530447-1389962,91,909,11901,13,1,9.295
402-5379575-2979516,91,5231,2094,13,1,7.975
403-7326332-5489901,91,5416,6954,13,1,7.326
171-5283350-0391507,91,216,19,13,1,8.084999999999999
171-0005741-2261112,91,941,19,3,1,6.138
402-5490484-1754707,91,6664,349,3,1,9.889
408-0408666-3638722,91,2674,1421,3,1,8.084999999999999
403-9136036-0417145,91,636,504,3,1,3.795
403-9136036-0417145,91,6665,504,3,1,7.688999999999999
403-7345986-5900328,91,6666,504,13,1,5.962
403-7345986-5900328,91,6667,504,13,1,6.226
404-0289405-3522762,91,332,882,5,1,5.181
404-5562053-5099548,91,3831,1088,5,1,6.391
405-5165525-7501942,91,308,2582,3,1,10.175
403-7498190-8053921,91,2133,4340,3,1,5.489
406-8332934-7777922,91,2324,1507,13,1,3.311
406-4708685-7354712,91,4038,1507,5,1,3.619
406-4708685-7354712,91,687,1507,5,1,5.94
405-0968881-8703503,91,2146,846,13,1,6.919
405-3581041-8574761,91,216,481,13,1,8.084999999999999
405-0368519-0180341,91,6668,481,3,1,8.096
407-0492940-8104349,91,1484,595,3,1,4.257
171-8536041-9190708,91,1264,4861,3,1,11.748
405-7566151-2360348,91,375,304,13,1,6.259
406-2660648-3297936,91,842,1222,5,1,6.885999999999999
406-2660648-3297936,91,1539,1222,5,1,4.388999999999999
171-1636846-2670744,91,5095,2339,13,1,6.589
404-8531970-1183540,91,4502,7747,3,1,9.889
404-8531970-1183540,91,5763,7747,3,1,9.735
404-0178966-2201169,91,2873,7747,3,1,9.988
405-5931191-2391508,91,26,852,3,1,4.388999999999999
403-6446902-2061122,91,403,290,3,1,4.576
407-2041848-7717957,91,552,497,3,1,5.94
402-3274517-2292361,91,508,1525,3,1,5.356999999999999
402-2697201-3575539,91,4501,1525,3,1,5.181
404-6338395-3183559,91,919,1514,3,1,8.084999999999999
407-4389176-3089930,91,696,497,3,1,5.863
408-6270921-9862751,91,4697,2018,3,1,4.388999999999999
407-3550690-8425135,91,164,601,13,1,12.793
402-5922255-0648317,91,1081,1020,3,1,6.962999999999999
407-2973584-6981101,91,4394,520,3,1,3.795
407-2973584-6981101,91,1535,520,3,1,7.622999999999999
407-2973584-6981101,91,196,520,3,1,7.622999999999999
406-7213312-4461948,91,380,4356,13,1,13.739
406-7213312-4461948,91,282,4356,13,1,15.389
402-0576427-8818722,91,1706,7299,3,1,5.863
402-6807927-1467559,91,617,11902,3,1,4.136
405-7064439-2390742,91,2921,2816,5,1,8.700999999999999
402-7167386-8781959,91,4081,2196,13,1,12.793
403-0728400-8998759,91,855,2743,5,1,11.825
402-3751768-3329946,91,1793,1020,13,1,6.259
403-6828510-7743513,91,1126,183,13,1,9.889
403-0810928-9809118,91,5162,183,3,1,7.59
408-9909960-6309103,91,190,11759,13,1,7.303999999999999
408-5319717-8072300,91,443,782,5,1,7.656
405-2555009-8084323,91,843,942,3,1,8.338
402-1125351-5479529,91,1793,706,4,0,6.666
406-4478668-4171534,91,1412,42,3,1,7.326
405-0167965-5079550,91,1998,4725,5,1,9.317
406-7527483-9074726,91,888,1730,5,1,6.303
402-6550528-0326747,91,1081,1020,5,1,6.962999999999999
402-4628651-3069142,91,1793,1020,4,0,6.666
405-5444517-9170741,91,5245,970,13,1,3.52
406-4308415-6965931,91,1441,334,13,1,12.914
405-8274656-6267541,91,3709,226,3,1,3.509
408-5160381-8130769,91,1195,640,3,1,8.084999999999999
405-1956615-5328343,91,554,1759,3,1,4.257
406-8580648-3249918,91,1876,1302,13,1,7.975
405-5174632-4568347,91,4051,277,5,1,3.795
406-9951791-5702735,91,3108,10614,3,1,8.635
406-4804691-7140317,91,1196,10614,5,1,6.941
406-9214487-6797111,91,20,27,3,1,6.984999999999999
407-2083257-7268347,91,1164,5604,13,1,6.138
405-9605247-0069931,91,3734,11660,13,1,8.404
405-0391024-9737908,91,4803,11660,3,1,8.404
171-3644851-7407540,91,876,86,13,1,5.819
171-3644851-7407540,91,4268,86,13,1,8.404
407-7283203-6614761,91,2141,135,13,1,8.084999999999999
405-9881255-0413105,91,1565,1563,3,1,13.057
402-0278761-1493975,91,466,1819,13,1,12.793
402-0278761-1493975,91,286,1819,13,1,7.303999999999999
402-5882366-7716366,91,5953,646,3,1,3.619
403-8429638-2962714,91,3443,345,3,1,9.889
407-3326067-9794750,91,5585,6056,13,1,9.196
404-5510239-1876360,91,1264,104,5,1,11.748
408-3882461-4514726,91,296,1343,3,1,7.204999999999999
171-4568449-4901112,91,248,527,3,1,9.075
407-5617652-4425963,91,3585,862,5,1,5.049
405-0210344-2756353,91,120,2809,13,1,7.688999999999999
406-9717618-5765924,91,2178,27,13,1,10.989
171-7779819-1128332,91,6576,86,3,1,3.311
404-4753581-0146719,91,332,882,5,1,5.181
404-7071425-2644340,91,2873,11903,5,1,7.59
407-0647855-1338740,91,6096,156,13,1,3.531
405-8833545-1335517,91,3133,878,3,1,7.314999999999999
404-5389337-6677138,91,1080,11904,3,1,5.356999999999999
404-0998553-9805167,91,4208,2943,13,1,6.633
406-2065931-0346701,91,4761,9335,5,1,6.731999999999999
408-6246209-1387546,91,5007,5774,6,1,0.0
171-5625732-3004305,91,5032,1300,13,1,5.236
405-5967257-1993166,91,5816,252,3,1,7.656
402-4056271-1476355,91,765,271,3,1,6.27
406-0714441-1793122,91,6489,226,3,1,5.907
405-9473783-8290721,91,336,1224,13,1,10.439
407-7086506-4532360,91,2724,11905,5,1,3.63
171-5199031-3920351,91,6313,2293,3,1,7.59
406-0286131-5317920,91,1891,698,3,1,5.686999999999999
405-1575657-1568310,91,5454,287,3,1,5.181
404-0535332-4385145,91,239,144,3,1,4.388999999999999
407-7766693-7066737,91,2365,903,3,1,10.989
403-5558293-2033154,91,3609,2539,13,1,15.389
405-1244102-0715541,91,617,3234,3,1,4.136
406-2846477-5608365,91,2576,903,13,1,4.862
403-8305844-4307564,91,6669,1174,3,1,6.875
171-2347689-3241935,91,1094,2132,5,1,3.894
408-6225516-9375538,91,142,2889,13,1,0.0
402-0720878-3055547,91,1032,11488,3,1,6.314
407-2788756-1507509,91,142,399,13,1,8.789
406-7891971-8005123,91,2668,1531,3,1,4.081
402-5920474-1719540,91,5859,108,3,1,4.741
402-2445528-7061169,91,3791,108,3,1,5.786
402-2445528-7061169,91,6670,108,3,1,5.005
402-6392063-3757143,91,874,1321,3,1,7.59
403-9846048-0780352,91,6092,1561,3,1,10.989
403-0926067-6113960,91,2429,1561,3,1,7.59
408-0472466-5739504,91,2581,11194,3,1,7.326
